numero_de_cliente,foto_mes,active_quarter,cliente_vip,internet,cliente_edad,cliente_antiguedad,mrentabilidad,mrentabilidad_annual,mcomisiones,mactivos_margen,mpasivos_margen,cproductos,tcuentas,ccuenta_corriente,mcuenta_corriente_adicional,mcuenta_corriente,ccaja_ahorro,mcaja_ahorro,mcaja_ahorro_adicional,mcaja_ahorro_dolares,cdescubierto_preacordado,mcuentas_saldo,ctarjeta_debito,ctarjeta_debito_transacciones,mautoservicio,ctarjeta_visa,ctarjeta_visa_transacciones,mtarjeta_visa_consumo,ctarjeta_master,ctarjeta_master_transacciones,mtarjeta_master_consumo,cprestamos_personales,mprestamos_personales,cprestamos_prendarios,mprestamos_prendarios,cprestamos_hipotecarios,mprestamos_hipotecarios,cplazo_fijo,mplazo_fijo_dolares,mplazo_fijo_pesos,cinversion1,minversion1_pesos,minversion1_dolares,cinversion2,minversion2,cseguro_vida,cseguro_auto,cseguro_vivienda,cseguro_accidentes_personales,ccaja_seguridad,cpayroll_trx,mpayroll,mpayroll2,cpayroll2_trx,ccuenta_debitos_automaticos,mcuenta_debitos_automaticos,ctarjeta_visa_debitos_automaticos,mttarjeta_visa_debitos_automaticos,ctarjeta_master_debitos_automaticos,mttarjeta_master_debitos_automaticos,cpagodeservicios,mpagodeservicios,cpagomiscuentas,mpagomiscuentas,ccajeros_propios_descuentos,mcajeros_propios_descuentos,ctarjeta_visa_descuentos,mtarjeta_visa_descuentos,ctarjeta_master_descuentos,mtarjeta_master_descuentos,ccomisiones_mantenimiento,mcomisiones_mantenimiento,ccomisiones_otras,mcomisiones_otras,cforex,cforex_buy,mforex_buy,cforex_sell,mforex_sell,ctransferencias_recibidas,mtransferencias_recibidas,ctransferencias_emitidas,mtransferencias_emitidas,cextraccion_autoservicio,mextraccion_autoservicio,ccheques_depositados,mcheques_depositados,ccheques_emitidos,mcheques_emitidos,ccheques_depositados_rechazados,mcheques_depositados_rechazados,ccheques_emitidos_rechazados,mcheques_emitidos_rechazados,tcallcenter,ccallcenter_transacciones,thomebanking,chomebanking_transacciones,ccajas_transacciones,ccajas_consultas,ccajas_depositos,ccajas_extracciones,ccajas_otras,catm_trx,matm,catm_trx_other,matm_other,ctrx_quarter,tmobile_app,cmobile_app_trx,Master_delinquency,Master_status,Master_mfinanciacion_limite,Master_Fvencimiento,Master_Finiciomora,Master_msaldototal,Master_msaldopesos,Master_msaldodolares,Master_mconsumospesos,Master_mconsumosdolares,Master_mlimitecompra,Master_madelantopesos,Master_madelantodolares,Master_fultimo_cierre,Master_mpagado,Master_mpagospesos,Master_mpagosdolares,Master_fechaalta,Master_mconsumototal,Master_cconsumos,Master_cadelantosefectivo,Master_mpagominimo,Visa_delinquency,Visa_status,Visa_mfinanciacion_limite,Visa_Fvencimiento,Visa_Finiciomora,Visa_msaldototal,Visa_msaldopesos,Visa_msaldodolares,Visa_mconsumospesos,Visa_mconsumosdolares,Visa_mlimitecompra,Visa_madelantopesos,Visa_madelantodolares,Visa_fultimo_cierre,Visa_mpagado,Visa_mpagospesos,Visa_mpagosdolares,Visa_fechaalta,Visa_mconsumototal,Visa_cconsumos,Visa_cadelantosefectivo,Visa_mpagominimo
945635112,202106,1,0,0,40,120,-426.92,3419.97,132.44,-1380.05,903.18,7,1,1,0,0,2,22261.47,0,545.71,1,38510.97,1,16,17323.93,1,4,14488.29,1,0,0,0,0,0,0,0,0,3,728215.98,0,0,0,0,0,0,0,0,0,0,0,2,99306.69,0,0,0,0,1,4510.18,0,0,0,0,2,1743.2,0,0,0,0,0,0,0,0,6,132.44,0,0,0,0,0,2,28187.19,3,55474.85,1,5865,0,0,0,0,0,0,0,0,1,1,1,26,0,0,0,0,0,0,0,1,5865,112,0,1,0,0,126684,-303,,0,0,0,,,140760,,,0,0,,,2640,,,,0,0,0,152020.8,-791,,8608.57,10097.85,0,6405.16,0,168912,0,0,0,0,-11540.83,0,3598,6405.16,2,0,997.05
945677195,202106,1,0,0,33,55,86.34,-2947.42,309.6,-394.63,204.3,8,1,1,0,-719.54,2,2217.93,0,0,1,2361.15,3,1,6370.56,1,19,16686.58,1,1,4807.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,49444.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,309.6,0,0,0,0,0,7,71098.65,0,0,6,15835.5,0,0,0,0,0,0,0,0,1,4,1,107,0,0,0,0,0,1,586.5,5,15249,93,0,1,0,0,63342,123,,-176.24,-176.24,0,0,0,70380,0,0,0,0,-10409.41,0,1231,0,0,0,0,0,0,126684,-2068,,34578.97,40561.13,0,3369.2,0,140760,0,0,0,0,-36363,0,1231,3369.2,8,0,4164.15
946089374,202106,1,0,0,33,118,1058.62,7413.14,1287.73,-557.19,361.87,8,1,1,0,-106.33,2,9246.37,0,0,1,-254.21,1,14,19772.48,1,12,17673.06,1,1,3724.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,80809.3,0,0,2,6388.13,1,900.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1287.73,0,0,0,0,0,5,79145.35,0,0,4,44574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44574,0,0,102,0,1,0,0,63342,-2068,,3768.79,3768.79,0,3724.09,0,70380,0,0,0,0,0,0,3436,3724.09,1,0,187.68,0,0,63342,-1552,,15247.35,17885.14,0,900.86,0,70380,0,0,0,0,-10907.85,0,3216,900.86,1,0,1970.64
946185062,202106,1,0,0,31,53,1252.58,14481.88,352.8,0,767.08,6,1,1,0,0,2,58657.5,0,6.73,1,74023.84,1,3,9750.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,138039.81,0,0,1,1012.29,0,0,0,0,0,0,10,43781.28,0,0,0,0,0,0,0,0,4,352.8,0,0,0,0,0,3,136693.2,2,14732.88,1,2346,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,1,2346,66,0,1,0,0,202694.4,-1338,,0,0,0,,,225216,,,0,0,,,1599,,,,0,0,0,202694.4,-1703,,0,0,0,,,225216,,,0,0,,,1599,,,,0
946320340,202106,1,0,0,31,119,-2207.02,-35221.7,687.96,-1694.27,-773.75,8,1,1,0,-9098.31,2,13400,0,0,1,51854.55,1,3,8680.2,1,8,25532.3,1,2,2341.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,274863.21,0,0,5,37299.58,0,0,0,0,0,0,1,2429.83,0,0,0,0,0,0,0,0,10,687.96,0,0,0,0,0,0,0,5,30498,8,121992,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,121992,0,0,132,0,1,0,0,253368,-1399,,2369.58,2369.58,0,0,0,281520,0,0,0,0,-4704.16,0,442,0,0,0,1196.46,0,0,304041.6,-1764,,22027.87,25838.69,0,0,0,337824,0,0,0,0,-29073.2,0,442,0,0,0,8856.15
946356873,202106,1,0,0,38,41,4414.32,52838.54,2401,-157.23,1873.62,7,1,1,0,0,2,146193.31,0,301506.31,1,471729.1,1,5,26544.28,1,2,2041.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2505.95,4,2401,0,0,0,0,0,1,21114,2,15483.6,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,117,0,1,0,0,253368,-607,,0,0,0,,,281520,,,0,0,,,1245,,,,0,0,0,253368,-972,,1740.61,2041.73,0,0,0,281520,0,0,0,0,-3931.49,0,1245,0,0,0,199.41
947372307,202106,1,0,0,76,119,6539.43,95530.48,2154.64,2987.84,750.26,6,1,1,0,-2464.17,2,538.03,0,3.36,1,-2171.93,1,0,0,1,13,15140.19,1,6,16242.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20996.7,0,0,1,1282.73,4,3950.92,2,7841.07,0,0,0,0,0,0,2,0,1,0,1,1774.04,10,2154.64,0,0,0,0,0,4,23699.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,103,0,0,0,0,126684,-334,,83008.47,83008.47,0,7841.07,0,140760,0,0,0,0,-9900.12,0,2974,7841.07,2,0,11741.73,0,0,101347.2,-852,,77322.1,90698.82,0,7062.59,0,112608,0,0,21,10955.82,-9419.19,0,3656,7062.59,6,0,10955.82
948290901,202106,1,0,0,33,119,1595.81,20333.06,987.33,-954.69,1473.43,7,1,1,0,0,2,107764.89,0,25840.7,1,255245.05,3,38,61618.64,1,12,26108.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,175407.88,0,0,3,1759.5,2,4845.45,0,0,0,0,1,3900.45,0,0,0,0,0,0,0,0,10,987.33,1,0,0,1,117.3,2,176070.53,0,0,2,5278.5,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,1,3519,1,1759.5,176,0,0,0,0,202694.4,-638,,0,0,0,,,225216,,,0,0,,,3405,,,,0,0,0,202694.4,-638,,21947.44,25744.34,0,6130.3,1.72,225216,0,0,0,0,-25143.16,0,3405,6130.3,5,0,1595.28
948746837,202106,1,0,0,32,39,1373.44,4971.24,1714.82,-2202.88,1911.85,7,1,1,0,0,2,58492.38,0,252653.43,1,545673.38,2,7,30145.29,1,4,110845.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,284848.97,0,0,0,0,1,80.93,0,0,0,0,3,31872.87,0,0,0,0,0,0,0,0,8,1714.82,1,0,0,1,211.14,0,0,0,0,1,23460,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,23460,0,0,73,0,1,0,0,177357.6,-2129,,0,0,0,,,197064,,,7,0,,,1164,,,,0,0,0,253368,-1399,,95610.71,112151.36,0,105767.23,0,281520,0,0,7,0,-5872.15,0,1164,105767.23,2,0,6040.95
948963285,202106,1,0,0,35,119,-4553.69,-24301.42,403.59,-4694.5,468.34,6,1,1,0,-20.75,2,8965.97,0,0,1,1934.48,1,3,9545.27,1,18,31170.44,1,1,8147.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,105372.93,0,0,2,9670.21,5,5140.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,403.59,0,0,0,0,0,5,88057.11,5,31866.89,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,101,0,1,0,0,76010.4,-1157,,8245.02,8245.02,0,0,0,84456,0,0,0,0,-8245.02,0,2876,0,0,0,903.21,0,0,126684,-821,,26892.15,31544.49,0,6023.22,0,140760,0,0,0,0,-30419.4,0,3578,6023.22,6,0,3906.09
949644209,202106,1,0,0,51,118,212.91,-7262.27,86.07,0,108.13,6,1,1,0,0,2,8429.64,0,0,0,17372.41,2,2,2678.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46230.27,0,0,2,325.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,86.07,0,0,0,0,0,5,89631.27,0,0,11,55482.9,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,37770.6,7,17712.3,74,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950465800,202106,1,0,0,30,118,4713.71,30885.28,826.37,747.92,2566.09,6,1,1,0,0,4,175324.48,0,200650.88,1,408910.42,1,28,51150.89,1,16,30686.28,1,4,40879.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,142458.83,0,0,1,2573.55,6,3137.91,0,0,0,0,4,3477.6,0,0,0,0,0,0,0,0,10,826.37,0,0,0,0,0,7,78285.24,4,35238.6,0,0,0,0,0,0,0,0,0,0,1,9,1,133,0,0,0,0,0,0,0,0,0,226,0,1,0,0,126684,-1004,,42945.01,42945.01,0,40879.09,0,140760,0,0,0,0,-39175.93,0,1920,40879.09,4,0,3694.95,0,0,126684,-2221,,27662.54,32448.15,0,16828.13,0.98,140760,0,0,0,0,-15817.6,0,2183,16828.13,14,0,4117.23
950630907,202106,1,0,0,40,55,7754.44,20228.91,991.02,4988.3,777.62,8,1,1,0,-3016,2,60622.61,0,0,1,60334.6,1,3,184033.24,1,0,0,1,0,0,1,351900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2505.95,2,991.02,0,0,0,0,0,1,43535.89,0,0,5,58650,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,1,0,5,58650,0,0,13,0,1,0,0,354715.2,-1369,,0,0,0,,,394128,,,0,0,,,483,,,,0,0,0,354715.2,-1734,,0,0,0,,,394128,,,0,0,,,483,,,,0
950663802,202106,1,0,0,33,118,2783.66,11569.88,1503.92,-265.23,1356.23,8,1,1,0,0,2,53094.32,0,67.37,1,183620.97,1,10,18525.16,1,5,6433.2,1,10,25593.44,2,38617.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,184958.64,0,0,1,4677.63,2,1480.25,0,0,0,0,2,1995.69,0,0,0,0,0,0,0,0,12,1503.92,0,0,0,0,0,4,22256.5,5,52872.97,4,37536,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,37536,0,0,126,0,1,0,0,152020.8,-1187,,25900.56,25900.56,0,0,0,168912,0,0,7,0,-22485.41,0,2849,0,0,0,4422.21,0,0,152020.8,-1552,,5550.21,6510.39,0,1480.25,0,168912,0,0,7,0,-12831.61,0,2849,1480.25,2,0,1958.91
951269680,202106,1,0,0,34,118,-2098.26,-8984.76,431.87,-2935.7,778.72,7,1,1,0,0,2,48639.24,0,0,1,15734.22,1,8,19126.83,1,14,29708.48,1,0,0,0,0,0,0,0,0,1,93840,0,0,0,0,0,0,0,0,0,0,0,1,86153.33,0,0,0,0,3,9902.64,0,0,0,0,3,2333.94,0,0,0,0,0,0,0,0,8,431.87,0,0,0,0,0,4,88829.41,3,5982.3,3,10557,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,3,10557,109,0,1,0,0,304041.6,-183,,0,0,0,,,337824,,,7,0,,,916,,,,0,0,0,304041.6,-852,,25625.89,30059.16,0,12075.98,0,337824,0,0,7,30059.16,-28289.24,0,3558,12075.98,6,0,4785.84
951273104,202106,1,0,0,37,73,1061.5,7309.54,75.04,0,840.97,8,1,1,0,0,3,55772.23,2309.14,0,1,115063.92,2,9,13982.33,1,0,0,1,0,0,0,0,0,0,0,0,1,234600,0,0,0,0,0,0,0,0,0,0,0,2,96405.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75.04,0,0,0,0,0,0,0,0,0,5,15835.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15835.5,0,0,71,0,1,0,0,126684,-1917,,0,0,0,,,140760,,,0,0,,,279,,,,0,0,0,126684,-1917,,0,0,0,,,140760,,,0,0,,,279,,,,0
951726205,202106,1,0,0,53,22,559.36,2641.07,253.3,-127.07,387.99,6,1,1,0,0,2,20958.83,0,0,1,32341,1,21,19684.04,1,3,2736.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,98616.45,0,0,1,3502.54,2,821.1,0,0,0,0,6,3675.46,0,0,0,0,0,0,0,0,6,253.3,0,0,0,0,0,5,102604.65,4,8680.2,5,29325,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,5,29325,125,0,1,0,0,101347.2,-1187,,0,0,0,,,112608,,,0,0,,,640,,,,0,0,0,126684,-1552,,2361.25,2769.74,0,821.1,0,140760,0,0,0,0,-1542.01,0,640,821.1,2,0,246.33
952394072,202106,1,0,0,37,104,2065.93,21431.95,1050.18,518.52,347.42,8,1,1,0,-17001.57,2,2032.82,0,44.91,1,1222.6,1,25,32878.62,1,11,21584.77,1,1,2498.39,1,61737.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,212944.09,0,0,0,0,0,0,0,0,0,0,8,38969.21,0,0,0,0,0,0,0,0,10,1050.18,0,0,0,0,0,1,3089.99,2,8762.31,4,25806,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,25806,203,0,1,0,0,88678.8,-1218,,2528.37,2528.37,0,0,0,98532,0,0,0,0,-2528.37,0,632,0,0,0,269.79,0,0,101347.2,-1583,,28719.48,33687.95,0,13490.4,0,112608,0,0,0,0,-19366.23,0,632,13490.4,7,0,18826.65
952924757,202106,1,0,0,29,85,-290.62,32511.66,724.86,-1269.17,403.45,9,1,1,0,-111129.33,2,0,0,0,1,-86983.42,1,5,8310.97,1,39,78364.65,1,20,27379.77,2,87900.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,206230.76,0,0,2,325.07,8,15377.37,0,0,0,0,2,2394.17,0,0,0,0,0,0,0,0,12,724.86,0,0,0,0,0,5,38591.7,1,46920,5,35776.5,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,3,18181.5,2,17595,246,0,1,0,0,454922.24,-395,,345869.78,345869.78,0,0,0,505469.16,0,0,0,0,-118473,0,2543,0,0,0,63130.86,0,0,454922.24,-760,,410489.47,480141.63,1362.5,24636.77,25.78,505469.16,0,0,0,0,-121992,0,2543,24636.77,15,0,86626.05
953205962,202106,1,0,0,40,99,2495.56,39391.25,1335.37,-685.64,1674.72,7,1,1,0,0,2,110015.42,0,121875.63,1,94263.84,1,11,193435.41,1,10,32906.42,1,0,0,0,0,0,0,0,0,1,469200,0,0,0,0,0,0,0,0,0,0,0,5,83635.53,0,0,0,0,1,4702.55,0,0,0,0,7,10982.21,0,0,2,,0,0,0,0,6,1335.37,0,0,0,0,0,32,295031.9,13,190612.5,1,17595,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,1,0,1,17595,0,0,243,0,1,0,0,101347.2,-303,,0,0,0,,,112608,,,0,0,,,2984,,,,0,0,0,126684,-1034,,28389.86,33301.3,0,15238.48,0,140760,0,0,0,0,-10204.57,0,2984,15238.48,3,0,1700.85
954664583,202106,1,0,0,30,90,3171.05,12682.32,460.64,1679.14,631.52,7,1,1,0,-1253.18,2,50360.5,0,282546.58,1,385845.98,1,3,14251.97,1,12,44524.53,1,12,26201.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171710.74,0,0,2,11102.7,1,1689.12,3,7558.47,0,0,1,3679.33,0,0,0,0,0,0,0,0,12,460.64,0,0,0,0,0,42,183728.16,18,194622.76,1,5865,0,0,0,0,0,0,0,0,0,0,1,74,0,0,0,0,0,1,5865,0,0,301,0,1,0,0,530742.61,-1644,,26515.98,26515.98,0,13278.17,0,602406.91,0,0,0,0,-28121.17,0,2730,13278.17,6,0,2357.73,0,0,530742.61,-1675,,38413.32,45058.82,0,2568.87,0,589714.02,0,0,0,0,-57858.45,0,2730,2568.87,2,0,5032.17
955026155,202106,1,0,0,69,113,113.25,3175.74,1987.88,-1719.65,121.5,8,1,1,0,-1848.5,2,2424.29,0,16.84,1,-2102.68,1,2,11686.59,1,7,7137.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6980.59,6,5850.23,0,0,0,0,6,45968.48,0,0,0,0,0,0,1,1774.04,11,1987.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,152,0,0,0,0,0,0,0,0,0,106,0,1,0,0,88678.8,-1613,,16478.73,16478.73,0,0,0,98532,0,0,0,0,-9838.54,0,3535,0,0,0,16468.92,0,0,101347.2,-1430,,6265.31,7349.2,0,7137.16,0,112608,0,0,0,0,-7016.34,0,1889,7137.16,7,0,492.66
955230929,202106,1,0,0,45,117,-234.99,51277.42,637.57,-1758.35,1014.47,8,1,1,0,-1929.42,2,66739.4,0,91456.98,1,204685.32,1,13,32205.62,1,7,18293.22,1,7,10633.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,232812.34,0,0,0,0,2,7094.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,637.57,0,0,0,0,0,4,234571.84,2,35190,11,64515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,64515,0,0,133,0,1,0,0,177357.6,-579,,17315.57,16975.23,340.34,1218.82,3.5,197064,0,0,0,0,-14886.91,0,3454,1218.82,2,0,7671.42,0,0,253368,-579,,30176.25,35396.74,0,13156.56,4.19,281520,0,0,0,0,-38154.31,0,3454,13156.56,7,0,18791.46
955588787,202106,1,0,0,47,117,1334.11,-8562.97,472.58,-470.96,1205.42,7,1,1,0,0,2,92084.96,0,876.96,1,155921.15,1,16,70355.3,1,3,10182.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,224650.09,0,0,5,10010.1,0,0,0,0,0,0,5,4609.45,0,0,0,0,0,0,0,0,6,472.58,0,0,0,0,0,0,0,5,23394.31,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,115,0,1,0,0,202694.4,-1065,,0,0,0,,,225216,,,0,0,,,2969,,,,0,0,0,177357.6,-1430,,8767.77,10284.59,0,7926.11,0,197064,0,0,0,0,-4784.8,0,2969,7926.11,2,0,633.42
955603586,202106,1,0,0,34,40,4323.5,8030.82,16.72,3663.6,7.99,8,1,1,0,-4736.08,2,623.91,0,5861.39,1,3907.75,3,1,267.39,1,1,3689.94,1,1,5131.76,1,442736.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1597.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16.72,0,0,0,0,0,0,0,1,3519,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,58,0,1,0,0,63342,-1460,,5193.35,5193.35,0,0,0,70380,0,0,7,0,-5193.35,0,391,0,0,0,563.04,0,0,152020.8,-1825,,3183.48,3734.22,0,0,0,168912,0,0,0,0,-8818.66,0,391,0,0,0,410.55
955823467,202106,1,0,0,46,117,615.4,7751.19,250.24,0,311.3,8,1,1,0,0,2,24268.05,0,0,1,8210.41,2,9,32467.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,106998.76,0,0,3,14423.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,250.24,0,0,0,0,0,0,0,4,14581.56,5,50439,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,50439,0,0,73,0,1,0,0,530742.61,-1460,,0,0,0,,,602406.91,,,0,0,,,395,,,,0,0,0,530742.61,-1522,,0,0,0,,,589714.02,,,0,0,,,692,,,,0
955892673,202106,1,0,0,46,117,1700.08,9232.63,662.4,221.39,663.25,7,1,1,0,5510.35,2,24574.72,0,33754.71,1,80075.57,1,10,11120.4,1,30,54357.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1874.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,662.4,0,0,0,0,0,9,48820.26,1,1759.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,1,0,0,304041.6,-791,,0,0,0,,,337824,,,0,0,,,3236,,,,0,0,0,354715.2,-517,,46896.63,55009.74,0,22809.64,0,394128,0,0,0,0,-59432.81,0,3523,22809.64,8,0,6369.39
956201957,202106,1,0,0,44,86,8156.72,94487.29,2018.76,4518.63,714.07,7,1,1,0,152355.86,2,3060.97,0,0,1,153991,1,1,1759.5,1,12,15859.28,1,4,5956.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10489.79,3,4267.94,0,0,0,0,0,0,0,0,0,0,0,0,1,1947.36,12,2018.76,0,0,0,0,0,0,0,1,15835.5,6,37536,0,0,2,41055,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37536,0,0,163,0,1,0,0,88678.8,-334,,31909.89,31909.89,0,0,0,98532,0,0,0,0,-3120.18,0,2603,0,0,0,3718.41,0,0,152020.8,-699,,139053.42,163109.66,0,10679.47,0,168912,0,0,0,0,-21852.99,0,2603,10679.47,6,0,24105.15
956299019,202106,1,0,0,36,58,2534.38,30297.63,4283.35,-5334.7,3843.68,8,1,1,0,-6276.01,2,69896.14,0,113323.83,1,98557.78,2,1,5702.68,1,19,99983.64,1,2,9188.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,298344.33,0,0,0,0,5,18753.63,0,0,0,0,6,29303.81,0,0,0,0,0,0,0,0,12,4283.35,1,0,0,1,229.9,2,65817.03,6,266326.04,10,22287,0,0,0,0,0,0,0,0,0,0,1,215,0,0,0,0,0,10,22287,0,0,138,0,1,0,0,2571827.08,-456,,9280.17,9280.17,0,0,0,2857585.65,0,0,0,0,-10820.12,0,1738,0,0,0,1008.78,0,0,3214783.85,-1187,,86302.35,101008,224.65,49677,0.59,3571982.06,0,0,0,0,-28532.6,2.34,1738,49677,12,0,13325.28
958481869,202106,1,0,1,35,62,9066.99,78025.95,56.12,7567.26,114.64,5,1,1,0,-423.34,2,133.42,0,0,1,1187.97,1,10,11368.84,0,0,0,0,0,0,11,81202.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151492.95,0,0,3,12098.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56.12,0,0,0,0,0,1,151492.95,1,7741.8,3,32844,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,3,32844,0,0,181,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958622331,202106,1,0,0,36,115,1956.21,27877.5,3537.59,-1993.46,645.31,10,1,1,0,-361.3,2,15990.35,0,687018.21,1,742223.99,1,4,17360.4,1,37,82861.2,1,4,6745.18,0,0,0,0,0,0,0,0,0,1,10741.09,0,0,0,0,0,1,0,1,0,0,0,0,1,4646.25,12,42629.89,0,0,0,0,4,4538.04,0,0,0,0,0,0,1,2505.95,18,3542.68,0,0,0,0,0,2,8340.03,9,93878.87,0,0,0,0,0,0,0,0,0,0,0,0,1,59,1,0,0,0,2,0,0,0,0,177,1,1,0,0,177357.6,-821,,6826.12,6826.12,0,0,0,197064,0,0,0,0,-58571.69,0,2103,0,0,0,574.77,0,0,177357.6,-882,,72472.25,83763.13,1246.81,53181.79,11.13,197064,0,0,0,0,-74057.7,13.02,3516,53181.79,22,0,8492.52
958814782,202106,1,0,0,32,89,-74.28,1824.28,536.56,-2090.28,1569.52,7,1,1,0,0,2,97041.08,0,268397.25,1,547362.4,1,18,21062.71,1,4,38083.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239021.03,0,0,1,3001.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,536.56,0,0,0,0,0,3,283595.03,5,15238.44,2,17595,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,2,17595,0,0,119,0,1,0,0,177357.6,-273,,0,0,0,,,197064,,,7,0,,,2659,,,,0,0,0,253368,-638,,32856.72,38540.93,0,33803.84,0,281520,0,0,7,0,-14014.78,0,2659,33803.84,3,0,3941.28
